()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
AN94(4)<Speaker>AN94</Speaker>;AR15Mod(0)||:이건 호감이 아니다...+나는 출고될 때부터 이렇게 설계되었다. AK12의 곁에서 그녀를 지키는 것이 나의 존재 의미이자 행동지침이고, 운명이자 귀속이다. 이것이 보다 정확한 묘사다.
AN94(4);AR15Mod(4)<Speaker>AR15</Speaker>||:...듣기 좀 징그러운데.
AN94(3)<Speaker>AN94</Speaker>;AR15Mod(4)||:네 행동 기록을 확인해본 결과, M4A1에 대한 너의 행위도 별다른 차이가 없다고 본다만.
AN94(3);AR15Mod(4)<Speaker>AR15</Speaker>||:그건 빌어먹을 핵심명령 때문이고.+M4는 더 이상 나에게 아무 의미도 없어.+하지만 네 그 "묘사"는, 마치 성경 속의 신을 대하는 신도 같은걸?+병적일 정도야.
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(4)||:성경을 읽어본 적 있나?
AN94(0);AR15Mod(4)<Speaker>AR15</Speaker>||:내 데이터베이스에 기본 상식 정도는 들어있어. 인류의 종교나 생활 습관 같은 거.+...인간은 신에게 신앙심을 바치면서, 신이 그들을 운명 속에서 구원해주기를 바라지.
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(3)||:그렇다면... 너는 신의 존재를 믿는가?
AN94(0);AR15Mod(4)<Speaker>AR15</Speaker>||:인형이 신을 믿어서 뭐해? 설마, 신의 조언과 위로가 필요할 정도로 마인드맵이 허약해졌어?
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(2)||:그저 한 가지 가능성을 제시했을 뿐이다. 그리고 너는 자꾸 내 질문에 대한 정확한 대답을 회피하고 있다.
AN94(0);AR15Mod(4)<Speaker>AR15</Speaker>||:흥...+이 세상에 정말 신이 존재한다면, 내 신은 분명 페르시카겠지.+나한테 이런, 죽고 싶어도 죽지 못하고 아득바득 살아가야 하는 운명을 내린 "신"에게, 내가 과연 "신앙심"을 바칠 거라고 생각해?
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(2)||:인형은 완전히 설계되어 만들어진다. 신은 창조주고, 창조주의 명령은 절대적이다. 인간이 자신의 신을 질의하지 못하는 것처럼.
AN94(0);AR15Mod(2)<Speaker>AR15</Speaker>||:참 시시한 답변이네.
AN94(3)<Speaker>AN94</Speaker>;AR15Mod(2)||:하지만 항상 운명에 묶여 있는 인간과 달리, 우리는 창조주의 명령을 제외하면 아무런 구속이 없다.+그렇기에 우리는 "거역자"인 것이다.+창조주의 결정을 무시할 수는 없지만, 그 이외에는 스스로 결정을 내릴 수 있다.+그리고 내가 내린 결정은, AK12가 원하는 것을 무엇이든 이루어 주는 것이다.
AN94(3);AR15Mod(2)<Speaker>AR15</Speaker>||:...죽고 싶을 정도로 괴롭다 해도?
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(0)||:너와 나는 다르다. 우리에게 죽음이란 개념은 거의 없으니까.+우리는 임무를 완수하고, 누군가에게 종속되기 위해 존재한다.
AN94(0);AR15Mod(4)<Speaker>AR15</Speaker>||<BGM>BGM_Empty</BGM>:...됐어, 그만해.+그냥 아무 말도 안 한 거로 쳐줘.
AN94(4)<Speaker>AN94</Speaker>;AR15Mod(4)||:내 말이 불편했나?
AN94(4);AR15Mod(4)<Speaker>AR15</Speaker>||:아니.
AN94(4)<Speaker>AN94</Speaker>;AR15Mod(4)||:.....+아무래도 내가 널 불편하게 한 것 같은데.
AN94(4);AR15Mod(4)<Speaker>AR15</Speaker>||:......+왜 안젤리아가 나랑 너를 한 팀으로 짠 건지 도무지 이해가 안 가.+어휴, 우리 둘 다 수다 떠는 성격도 아니고 할 얘기도 없으니, 그냥 임무에나 집중하자.
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(4)||<BGM>BGM_Victory</BGM>:그래, 임무가 최우선이다.+네 배터리 3개 모두 충전이 거의 완료됐다. 소체 교정기의 확인 램프가 켜지면 움직여도 된다.
AN94(0);AR15Mod(4)<Speaker>AR15</Speaker>||:알았어.+난 교외 담당, 넌 시내 담당. "만약 하얀 녀석들을 발견했을 경우, 함부로 교전하지 말 것."
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(0)||:"그들의 위치를 기록하고, '노드'와 관계가 있는지를 최우선으로 확인하라."
AN94(0);AR15Mod(0)<Speaker>AR15</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>＝:임무 확인 완료. 5초 전. 3, 2, 1... 임무 개시!
()<Speaker></Speaker>||<黑屏2><BIN>84</BIN><BGM>BGM_Wake</BGM>:......
()<Speaker></Speaker>||:도시의 어느 번화가. AN94는 그 한복판에서 천천히 발걸음을 옮겼다.
AN94(0)<通讯框>||:<color=#00CCFF>여기는 AN94. AR15, 응답하라.</color>
AN94(0)<通讯框>;AR15Mod(0)<Speaker>AR15</Speaker><通讯框>||:<color=#00CCFF>AR15가 응답. 지금 신호 밀집 구역으로 이동 중이야. 그쪽은 어때?</color>
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(0)||:<color=#00CCFF>계획에 따라 잠복 스캔 중이다.</color>+<color=#00CCFF>네가 위치한 구역 외에 새로 나타난 의심되는 신호는 총 43곳이며, 그중 18곳은 하얀 세력의 주파수로 확인된다. 나머지는 정확한 위치 파악이 안 되는데, 스캔 강도를 높일 필요가 있는가?</color>
AN94(0);AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>아니, 안젤리아가 잔챙이들은 다른 사람이 알아서 처리한다고 했어. 적에게 노출될 수 있는 위험은 피해야 해.</color>+<color=#00CCFF>"노드"와 관련된 단서를 찾는 것에 집중하면 돼, 가치가 높은 목표를 빨리 찾아내야지.</color>
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(0)||<BGM>BGM_Empty</BGM>:<color=#00CCFF>알겠다. 현재 확인된 유닛을 감청 중이다. 아직 추가 정보는 없다.</color>+<color=#00CCFF>그리고... 이상한 점으로, 철혈로 의심되는 신호도 감지되었다.</color>
AN94(0);AR15Mod(5)<Speaker>AR15</Speaker>||<震屏><BGM>BGM_Sneak</BGM>:<color=#00CCFF>철혈이라고?</color>+<color=#00CCFF>어째서 이곳에 철혈이 있는 거야!?</color>
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(5)||:<color=#00CCFF>아직은 "의심"될 뿐이다. 아주 잠깐 나타났다 사라졌다. 내가 잘못 본 건가 싶을 정도로... 하지만 매우 근접하다. 이 도시에 철혈이 있는 건 거의 확정할 수 있다.</color>
AN94(0);AR15Mod(5)<Speaker>AR15</Speaker>||:<color=#00CCFF>철혈이 왜 베오그라드에...</color>+<color=#00CCFF>그렇다는 건, 그 녀석도 온 건가...</color>
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(5)||:<color=#00CCFF>AR15... 현재 우리의 우선 목표는 철혈이 아니다.</color>+<color=#00CCFF>최우선 목표에 집중하는 것이 좋다고 본다.</color>
AN94(0);AR15Mod(5)<Speaker>AR15</Speaker>||:<color=#00CCFF>하지만...</color>
AN94(0);AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>...그래, 네 말이 맞아. 시간도 얼마 안 남았어.</color>+<color=#00CCFF>신호의 위치만 표시해. 나머진 임무를 끝내고 다시 생각하자.</color>
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(0)||:<color=#00CCFF>알았다, 위치를 표시했다.</color>
AN94(0);AR15Mod(0)<Speaker>AR15</Speaker>||<黑屏1>:<color=#00CCFF>이건 잠시 내버려 두자.</color>+<color=#00CCFF>그리고...</color>+<color=#00CCFF>목표 구역에 도착했어.</color>+<color=#00CCFF>여긴... 병영인가?</color>
()<Speaker></Speaker>||<BIN>161</BIN><BGM>BGM_Brain</BGM><黑屏2>:......+보초병이 사주 경계를 하며 고개를 돌리는 그 순간을 틈타, 한 그림자가 소리 없이 벽을 넘었다.
AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>AN94, 들려?</color>
AN94(0)<Speaker>AN94</Speaker><通讯框>;AR15Mod(0)||:<color=#00CCFF>들린다. 현재 상황은?</color>
AN94(0);AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>지금 군의 주둔지에 들어왔어. 예상대로, 신호가 매우 뚜렷해... 신호의 위장 방식도 아마추어 수준이야. 이거 오히려 함정이 아닐까 싶을 정도네.</color>
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(0)||:<color=#00CCFF>그럼 일단 이탈할 건가?</color>
AN94(0);AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>함정인 걸 알면서 뛰어드는 게 한두번도 아닌데 뭘. 그리고 이대로 빈손으로 돌아갈 수는 없어.</color>+<color=#00CCFF>데이터 블랙 에이리어를 만들어. 안젤리아한테 연락해야겠어.</color>
AN94(0)<Speaker>AN94</Speaker>;AR15Mod(0)||:<color=#00CCFF>꼭 무전기를 사용해야 하나? 아무리 암호화를 거쳐도 이런 구식 신호는 감청당하기 쉽다. 네 지나 프로토콜을 개방해도 될 텐데...</color>
AN94(0);AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>또 "그 소리"를 듣고 싶진 않아. 잡담은 됐으니 일에나 집중하지?</color>
AN94(4)<Speaker>AN94</Speaker>;AR15Mod(0)||<BGM>BGM_Empty</BGM>:<color=#00CCFF>그렇게까지 말한다면야, 알았다.</color>+<color=#00CCFF>데이터 블랙 에이리어 생성. 60초간 유지 가능하다.</color>+<color=#00CCFF>안젤리아, 응답바란다.</color>
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker><通讯框>;AR15Mod(0)||<BGM>BGM_Room</BGM>:<color=#00CCFF>여기는 안젤리아. 진전이라도 있나?</color>
NPC-AngeStreet(0);AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>여기는 AR15.</color>+<color=#00CCFF>지금 첫 번째 하얀 세력 신호 밀집 구역을 조사 중이야. 군 주둔지인데, 규모가 크진 않아.</color>+<color=#00CCFF>군사 구역은 "노드"와 관련 있을 가능성이 높아서, 먼저 잠입해 정찰 중이었어.</color>+<color=#00CCFF>이쪽의 신호 발생 위치를 특정할 수 있어. 여길 파괴할 필요가 있을까?</color>
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>;AR15Mod(0)||:<color=#00CCFF>섣불리 움직이지 마.</color>+<color=#00CCFF>침투 목표 제거 담당자는 따로 있으니까, 너흰 특정해낸 위치 정보를 나한테 전달하기만 하면 돼.</color>+<color=#00CCFF>그럼 그 군 기지 전체를 감시하도록. 내 직감상, 거기서 월척이 낚일 거야.</color>
NPC-AngeStreet(0);AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>이해가 가질 않아.</color>+<color=#00CCFF>그 "노드"라는 게 대체 얼마나 중요한 거야?</color>+<color=#00CCFF>여기 숨어있는 적들이 이 도시의 사람들을 해쳐도 상관없을 정도로 중요해?</color>
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>;AR15Mod(0)||:<color=#00CCFF>너희의 임무는 "노드"와 관련된 단서를 찾는 거지, 민간인 보호가 아니야.</color>+<color=#00CCFF>그리고 지금 넌 안전계약사의 직원도 아니잖아, AR15.</color>
NPC-AngeStreet(0);AR15Mod(3)<Speaker>AR15</Speaker><Shake>||:<color=#00CCFF>...알았어.</color>+<color=#00CCFF>이곳 말고도 AN94가 다른 하얀 세력 신호 밀집 구역을 몇 개 찾았어. 도시 안에 철혈의 신호까지 나타났더라.</color>
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>;AR15Mod(3)||:<color=#00CCFF>그래...</color>+<color=#00CCFF>94, 색출한 신호 개수는 정확히 몇 개지?</color>
AN94(0)<Speaker>AN94</Speaker><通讯框>;AR15Mod(3)||:<color=#00CCFF>52개다, 30분 전보다 9개 증가했다.</color>
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker><通讯框>;AR15Mod(3)||:<color=#00CCFF>그 쓰레기들이 이렇게 한꺼번에 잔뜩 숨어들어 왔는데도 아무도 눈치채지 못하다니, 아무리 생각해도 뭔가 이상해.</color>+<color=#00CCFF>이중 "세례자"가 있다 해도, 이렇게 많은 존재를 감추는 건 무리가 있어.</color>
NPC-AngeStreet(0);AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>내가 조사한 바로는, 감추려 한 조치조차 없었어.</color>
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>;AR15Mod(0)||:<color=#00CCFF>그렇다는 건... 면역 시스템에 문제가 생긴 거군.</color>+<color=#00CCFF>왜 군 주둔지에 하얀 녀석들이 있는지 답이 나왔어.</color>
NPC-AngeStreet(0);AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>아무리 하얀 녀석들이 대단하다 해도, 이 나라의 군대를 부릴 수는 없을 텐데...</color>+<color=#00CCFF>내가 알기론, 이 나라는 줄곧 절대적 중립을 유지하고 있어.</color>
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>;AR15Mod(0)||:<color=#00CCFF>나도 하얀 세력이 군대를 통제하는 건 불가능하다고 생각해.</color>+<color=#00CCFF>이런 위험한 국면에서 중립을 유지하려면, 엄격히 선발한 군사력과 정치 능력이 필수불가결이야.</color>+<color=#00CCFF>하지만 잎사귀가 썩는 건, 먼저 뿌리가 썩은 다음이지.</color>
NPC-AngeStreet(0);AR15Mod(4)<Speaker>AR15</Speaker>||:<color=#00CCFF>내부에 배신자가 있다는 건가...</color>+<color=#00CCFF>이해했어.</color>
AN94(5)<Speaker>AN94</Speaker><通讯框>;AR15Mod(4)||:<color=#00CCFF>에이리어 유지 시간이 거의 다 됐다.</color>
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker><通讯框>;AR15Mod(4)||:<color=#00CCFF>새로운 정보를 찾을 때까지 계속 감시해. 좋은 소식을 기다리지.</color>
AR15Mod(4)<Speaker>AR15</Speaker>||<BGM>BGM_Empty</BGM><闪屏><duration>25</duration></闪屏>:통신 종료.
AR15Mod(0)<Speaker>AR15</Speaker>||:<color=#00CCFF>진짜 귀찮은 임무네... AN94, 나는 주둔지 내부에 숨어서 관찰할 테니까, 넌 다른 출구로 이동해 감시해.</color>
AN94(3)<Speaker>AN94</Speaker><通讯框>;AR15Mod(0)||<BGM>BGM_Wake</BGM>:<color=#00CCFF>야옹...</color>
AN94(3);AR15Mod(2)<Speaker>AR15</Speaker>||:<color=#00CCFF>야옹?</color>
AN94(5)<Speaker>AN94</Speaker>;AR15Mod(2)||<黑屏1>:<color=#00CCFF>아, 아무것도 아니다. 좌표 확인. 30분 후 도착하겠다. 통신 종료.</color>
()<Speaker></Speaker>||<黑点2><BIN>166</BIN>:AN94가 통신을 종료했다.+다리에 푹신한 감촉이 전해져왔다. 공원의 길고양이였다.+AN94는 허리를 숙이고 고양이를 들어, 무릎에 내려놓고는 살며시 쓰다듬었다.
NPC-Mercurows(0)<Speaker>？？？</Speaker>||<BGM>BGM_Empty</BGM>:정말 귀여운 생물이지?
AN94(0)<Speaker>AN94</Speaker>;NPC-Mercurows(0)||<BGM>BGM_Danger</BGM>:...?
AN94(0);NPC-Mercurows(0)<Speaker>？？？</Speaker>||:참 귀엽고 친근하다니까. 겉모습만 보면, 누가 고양이는 사실 무서운 포식자라고 생각할까?
AN94(0)<Speaker>AN94</Speaker>;NPC-Mercurows(0)||:너는...?
AN94(0);NPC-Mercurows(0)<Speaker>？？？</Speaker>||:아, 미안 미안. 난 여기서 살아. 평소처럼 고양이 밥 주러 온 거니까 신경 쓸 거 없어.
AN94(0);NPC-Mercurows(0)<Speaker></Speaker>||:소녀가 사료를 바닥에 뿌리자, AN94의 무릎에 앉아있던 고양이는 바로 바닥으로 뛰어내렸다.
AN94(0);NPC-Mercurows(0)<Speaker>？？？</Speaker>||:나는 이만 가봐야 하니, 그럼.
NPC-Mercurows(0)<Speaker></Speaker>||:AN94는 자리에서 일어나, 그 자리를 떠나려 했다.+소녀와 스쳐지나가는 그 순간, 소녀가 속삭였다.
NPC-Mercurows(0)<Speaker>？？？</Speaker>||:너도 그렇지? 귀엽고 친근한 포식자 언니.
AN94(2)<Speaker>AN94</Speaker>||<震屏>:!!
()<Speaker></Speaker>||<黑屏1>:AN94가 놀라 돌아봤지만, 소녀는 온데간데 없었다.+땅바닥의 사료와, 길고양이마저도.
